dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,hr
2012-07-31,3,1,7,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,224,11.0
2012-07-31,3,1,7,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,248,12.0
2012-07-31,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288,13.0
2012-07-31,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260,14.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144,15.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402,16.0
2012-07-31,3,1,7,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820,17.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857,18.0
2012-07-31,3,1,7,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,614,19.0
2012-07-31,3,1,7,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452,20.0
2012-07-31,3,1,7,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352,21.0
2012-07-31,3,1,7,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257,22.0
2012-07-31,3,1,7,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127,147,23.0
2012-08-01,3,1,8,0,3,1,1,0.68,0.6364,0.79,0.1642,3,44,47,0.0
2012-08-01,3,1,8,0,3,1,1,0.66,0.6061,0.83,0.0896,5,28,33,1.0
2012-08-01,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.1045,0,13,13,2.0
2012-08-01,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,7,3.0
2012-08-01,3,1,8,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,4,4.0
2012-08-01,3,1,8,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,49,5.0
2012-08-01,3,1,8,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,185,6.0
2012-08-01,3,1,8,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,487,7.0
2012-08-01,3,1,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,681,8.0
2012-08-01,3,1,8,0,3,1,2,0.68,0.6364,0.74,0.0896,34,316,350,9.0
2012-08-01,3,1,8,0,3,1,1,0.72,0.6818,0.66,0.0896,61,175,236,10.0
2012-08-01,3,1,8,0,3,1,1,0.76,0.7121,0.58,0.0896,54,180,234,11.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7424,0.49,0.1045,75,209,284,12.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7424,0.52,0.1642,59,221,280,13.0
2012-08-01,3,1,8,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,263,14.0
2012-08-01,3,1,8,0,3,1,1,0.82,0.7576,0.46,0.1642,89,206,295,15.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,479,16.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7424,0.49,0.1642,103,734,837,17.0
2012-08-01,3,1,8,0,3,1,3,0.76,0.7121,0.62,0.2239,105,786,891,18.0
2012-08-01,3,1,8,0,3,1,1,0.74,0.697,0.66,0.2537,88,564,652,19.0
2012-08-01,3,1,8,0,3,1,1,0.74,0.697,0.66,0.1642,65,448,513,20.0
2012-08-01,3,1,8,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,320,21.0
2012-08-01,3,1,8,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288,22.0
2012-08-01,3,1,8,0,3,1,1,0.7,0.6667,0.74,0.0,18,134,152,23.0
2012-08-02,3,1,8,0,4,1,1,0.7,0.6667,0.74,0.0,8,55,63,0.0
2012-08-02,3,1,8,0,4,1,1,0.68,0.6364,0.79,0.1045,6,36,42,1.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0896,3,8,11,2.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0,0,6,6,3.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0,0,9,9,4.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.5909,0.89,0.1343,4,37,41,5.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0,6,177,183,6.0
2012-08-02,3,1,8,0,4,1,1,0.7,0.6667,0.79,0.0,21,452,473,7.0
2012-08-02,3,1,8,0,4,1,1,0.72,0.697,0.74,0.1045,21,718,739,8.0
2012-08-02,3,1,8,0,4,1,1,0.76,0.7273,0.66,0.1045,31,312,343,9.0
2012-08-02,3,1,8,0,4,1,1,0.8,0.7576,0.55,0.0,51,130,181,10.0
2012-08-02,3,1,8,0,4,1,1,0.82,0.7727,0.52,0.1045,59,167,226,11.0
2012-08-02,3,1,8,0,4,1,1,0.84,0.7576,0.44,0.1343,56,230,286,12.0
2012-08-02,3,1,8,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310,13.0
2012-08-02,3,1,8,0,4,1,1,0.86,0.7879,0.41,0.1343,54,171,225,14.0
2012-08-02,3,1,8,0,4,1,1,0.78,0.7424,0.62,0.4627,68,202,270,15.0
2012-08-02,3,1,8,0,4,1,1,0.82,0.7576,0.46,0.194,71,335,406,16.0
2012-08-02,3,1,8,0,4,1,1,0.82,0.7727,0.52,0.2537,90,775,865,17.0
2012-08-02,3,1,8,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767,18.0
2012-08-02,3,1,8,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,607,19.0
2012-08-02,3,1,8,0,4,1,1,0.78,0.7576,0.66,0.0,51,376,427,20.0
2012-08-02,3,1,8,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,342,21.0
2012-08-02,3,1,8,0,4,1,1,0.74,0.697,0.7,0.194,35,227,262,22.0
2012-08-02,3,1,8,0,4,1,1,0.72,0.6818,0.7,0.2537,25,152,177,23.0
2012-08-03,3,1,8,0,5,1,1,0.72,0.6818,0.7,0.194,15,56,71,0.0
2012-08-03,3,1,8,0,5,1,1,0.7,0.6667,0.74,0.194,11,32,43,1.0
2012-08-03,3,1,8,0,5,1,1,0.68,0.6364,0.79,0.2239,0,14,14,2.0
2012-08-03,3,1,8,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,6,3.0
2012-08-03,3,1,8,0,5,1,1,0.66,0.6061,0.83,0.2537,1,11,12,4.0
2012-08-03,3,1,8,0,5,1,1,0.66,0.6061,0.83,0.1642,2,35,37,5.0
2012-08-03,3,1,8,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,163,6.0
2012-08-03,3,1,8,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421,7.0
2012-08-03,3,1,8,0,5,1,1,0.72,0.6818,0.7,0.1343,32,636,668,8.0
2012-08-03,3,1,8,0,5,1,2,0.74,0.697,0.66,0.1045,69,327,396,9.0
2012-08-03,3,1,8,0,5,1,2,0.8,0.7424,0.52,0.194,82,167,249,10.0
2012-08-03,3,1,8,0,5,1,2,0.84,0.7879,0.49,0.2836,77,186,263,11.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.8182,0.5,0.2985,95,243,338,12.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.803,0.47,0.2836,98,247,345,13.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.7879,0.44,0.2537,102,229,331,14.0
2012-08-03,3,1,8,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,380,15.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.7879,0.41,0.2239,112,380,492,16.0
2012-08-03,3,1,8,0,5,1,2,0.84,0.803,0.53,0.2836,95,646,741,17.0
2012-08-03,3,1,8,0,5,1,2,0.82,0.803,0.59,0.2537,98,573,671,18.0
2012-08-03,3,1,8,0,5,1,2,0.8,0.7879,0.63,0.2239,81,388,469,19.0
2012-08-03,3,1,8,0,5,1,2,0.78,0.7576,0.66,0.2239,89,300,389,20.0
2012-08-03,3,1,8,0,5,1,2,0.76,0.7273,0.66,0.194,54,224,278,21.0
2012-08-03,3,1,8,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,202,22.0
2012-08-03,3,1,8,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,196,23.0
2012-08-04,3,1,8,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,161,0.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.7121,0.84,0.194,23,99,122,1.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,84,2.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,30,3.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.697,0.79,0.194,2,11,13,4.0
2012-08-04,3,1,8,0,6,0,1,0.7,0.6667,0.84,0.2239,1,16,17,5.0
2012-08-04,3,1,8,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,49,6.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.697,0.77,0.1642,18,49,67,7.0
2012-08-04,3,1,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,181,8.0
2012-08-04,3,1,8,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278,9.0
2012-08-04,3,1,8,0,6,0,1,0.82,0.7727,0.57,0.194,108,288,396,10.0
2012-08-04,3,1,8,0,6,0,1,0.86,0.803,0.47,0.2537,155,315,470,11.0
2012-08-04,3,1,8,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,547,12.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,527,13.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.803,0.4,0.3881,183,289,472,14.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489,15.0
2012-08-04,3,1,8,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450,16.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492,17.0
2012-08-04,3,1,8,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490,18.0
2012-08-04,3,1,8,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,397,19.0
2012-08-04,3,1,8,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,312,20.0
2012-08-04,3,1,8,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,289,21.0
2012-08-04,3,1,8,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,269,22.0
2012-08-04,3,1,8,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222,23.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,153,0.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2537,8,79,87,1.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2985,5,68,73,2.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.74,0.2537,9,32,41,3.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.74,0.2537,3,11,14,4.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.74,0.2537,1,18,19,5.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.79,0.2537,7,12,19,6.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.7121,0.74,0.2985,18,50,68,7.0
2012-08-05,3,1,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108,8.0
2012-08-05,3,1,8,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229,9.0
2012-08-05,3,1,8,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364,10.0
2012-08-05,3,1,8,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437,11.0
2012-08-05,3,1,8,0,0,0,1,0.86,0.803,0.47,0.5224,161,330,491,12.0
2012-08-05,3,1,8,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523,13.0
2012-08-05,3,1,8,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526,14.0
2012-08-05,3,1,8,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450,15.0
2012-08-05,3,1,8,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421,16.0
2012-08-05,3,1,8,0,0,0,1,0.82,0.7576,0.46,0.2537,122,260,382,17.0
2012-08-05,3,1,8,0,0,0,3,0.7,0.6667,0.74,0.1343,75,154,229,18.0
2012-08-05,3,1,8,0,0,0,1,0.7,0.6667,0.84,0.2239,46,139,185,19.0
2012-08-05,3,1,8,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193,20.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.79,0.1045,51,157,208,21.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.79,0.0896,57,100,157,22.0
2012-08-05,3,1,8,0,0,0,2,0.72,0.697,0.79,0.1642,29,58,87,23.0
2012-08-06,3,1,8,0,1,1,2,0.72,0.697,0.79,0.0,9,24,33,0.0
2012-08-06,3,1,8,0,1,1,1,0.72,0.697,0.79,0.0896,1,10,11,1.0
2012-08-06,3,1,8,0,1,1,2,0.72,0.697,0.79,0.1343,0,5,5,2.0
2012-08-06,3,1,8,0,1,1,3,0.72,0.697,0.79,0.0896,0,5,5,3.0
2012-08-06,3,1,8,0,1,1,2,0.72,0.697,0.74,0.1343,3,8,11,4.0
2012-08-06,3,1,8,0,1,1,1,0.7,0.6667,0.79,0.194,2,23,25,5.0
2012-08-06,3,1,8,0,1,1,2,0.7,0.6667,0.79,0.2239,4,137,141,6.0
2012-08-06,3,1,8,0,1,1,3,0.72,0.6818,0.7,0.194,14,393,407,7.0
2012-08-06,3,1,8,0,1,1,2,0.7,0.6667,0.79,0.0,27,578,605,8.0
2012-08-06,3,1,8,0,1,1,3,0.7,0.6667,0.79,0.1642,28,248,276,9.0
2012-08-06,3,1,8,0,1,1,1,0.74,0.697,0.7,0.2239,54,159,213,10.0
2012-08-06,3,1,8,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,260,11.0
2012-08-06,3,1,8,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,285,12.0
2012-08-06,3,1,8,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,289,13.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7576,0.46,0.0,99,188,287,14.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274,15.0
2012-08-06,3,1,8,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451,16.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7424,0.41,0.0,112,746,858,17.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7424,0.41,0.1343,100,743,843,18.0
2012-08-06,3,1,8,0,1,1,1,0.78,0.7424,0.59,0.194,109,531,640,19.0
2012-08-06,3,1,8,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457,20.0
2012-08-06,3,1,8,0,1,1,1,0.74,0.697,0.7,0.194,72,245,317,21.0
2012-08-06,3,1,8,0,1,1,1,0.74,0.697,0.7,0.0896,50,157,207,22.0
2012-08-06,3,1,8,0,1,1,1,0.72,0.697,0.74,0.194,16,97,113,23.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.194,15,32,47,0.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,18,1.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.1343,6,7,13,2.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.0,0,6,6,3.0
2012-08-07,3,1,8,0,2,1,1,0.68,0.6364,0.83,0.1343,2,7,9,4.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.79,0.1045,3,33,36,5.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6667,0.79,0.194,3,176,179,6.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6667,0.74,0.1343,21,481,502,7.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6515,0.7,0.1642,41,664,705,8.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283,327,9.0
2012-08-07,3,1,8,0,2,1,2,0.74,0.697,0.7,0.1343,89,161,250,10.0
2012-08-07,3,1,8,0,2,1,2,0.76,0.7273,0.66,0.0896,84,130,214,11.0
2012-08-07,3,1,8,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,283,12.0
2012-08-07,3,1,8,0,2,1,2,0.8,0.7424,0.52,0.194,68,185,253,13.0
2012-08-07,3,1,8,0,2,1,2,0.82,0.7576,0.46,0.0,76,185,261,14.0
2012-08-07,3,1,8,0,2,1,1,0.8,0.7424,0.52,0.0,100,206,306,15.0
2012-08-07,3,1,8,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,445,16.0
2012-08-07,3,1,8,0,2,1,2,0.78,0.7424,0.62,0.1343,125,743,868,17.0
2012-08-07,3,1,8,0,2,1,2,0.76,0.7121,0.62,0.1642,103,711,814,18.0
2012-08-07,3,1,8,0,2,1,2,0.76,0.7273,0.66,0.1045,104,506,610,19.0
2012-08-07,3,1,8,0,2,1,2,0.74,0.697,0.7,0.1343,74,374,448,20.0
2012-08-07,3,1,8,0,2,1,2,0.72,0.697,0.74,0.0,70,247,317,21.0
2012-08-07,3,1,8,0,2,1,1,0.72,0.697,0.74,0.1045,43,181,224,22.0
2012-08-07,3,1,8,0,2,1,1,0.72,0.697,0.79,0.0,18,120,138,23.0
2012-08-08,3,1,8,0,3,1,1,0.7,0.6667,0.84,0.0,12,46,58,0.0
2012-08-08,3,1,8,0,3,1,1,0.72,0.697,0.79,0.0,3,20,23,1.0
2012-08-08,3,1,8,0,3,1,1,0.7,0.6667,0.84,0.0,1,5,6,2.0
2012-08-08,3,1,8,0,3,1,1,0.7,0.6667,0.84,0.0,1,6,7,3.0
2012-08-08,3,1,8,0,3,1,1,0.7,0.6667,0.84,0.0,1,6,7,4.0
2012-08-08,3,1,8,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40,43,5.0
2012-08-08,3,1,8,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169,173,6.0
2012-08-08,3,1,8,0,3,1,2,0.7,0.6667,0.84,0.1642,24,458,482,7.0
2012-08-08,3,1,8,0,3,1,2,0.74,0.7273,0.72,0.0896,48,689,737,8.0
2012-08-08,3,1,8,0,3,1,2,0.76,0.7273,0.66,0.0,33,308,341,9.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7424,0.52,0.1343,63,151,214,10.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7424,0.52,0.0,80,159,239,11.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7424,0.52,0.0,63,217,280,12.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7424,0.52,0.0,101,212,313,13.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7424,0.52,0.2537,63,173,236,14.0
2012-08-08,3,1,8,0,3,1,2,0.84,0.7576,0.44,0.194,110,168,278,15.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7424,0.49,0.2836,113,328,441,16.0
2012-08-08,3,1,8,0,3,1,2,0.8,0.7576,0.55,0.2836,107,751,858,17.0
2012-08-08,3,1,8,0,3,1,2,0.78,0.7273,0.55,0.1642,117,745,862,18.0
2012-08-08,3,1,8,0,3,1,1,0.76,0.7273,0.66,0.2239,119,567,686,19.0
2012-08-08,3,1,8,0,3,1,1,0.74,0.697,0.66,0.194,76,424,500,20.0
2012-08-08,3,1,8,0,3,1,1,0.74,0.697,0.66,0.1045,70,311,381,21.0
2012-08-08,3,1,8,0,3,1,1,0.72,0.697,0.74,0.1045,35,198,233,22.0
2012-08-08,3,1,8,0,3,1,1,0.72,0.6818,0.7,0.1343,16,120,136,23.0
2012-08-09,3,1,8,0,4,1,1,0.72,0.697,0.74,0.194,16,51,67,0.0
2012-08-09,3,1,8,0,4,1,1,0.7,0.6667,0.79,0.1343,5,23,28,1.0
2012-08-09,3,1,8,0,4,1,1,0.7,0.6667,0.84,0.0896,2,12,14,2.0
2012-08-09,3,1,8,0,4,1,1,0.68,0.6364,0.83,0.0896,1,5,6,3.0
2012-08-09,3,1,8,0,4,1,2,0.68,0.6364,0.89,0.1343,0,10,10,4.0
2012-08-09,3,1,8,0,4,1,2,0.66,0.5909,0.94,0.0,4,37,41,5.0
2012-08-09,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.1642,5,162,167,6.0
2012-08-09,3,1,8,0,4,1,2,0.7,0.6667,0.84,0.1642,24,451,475,7.0
2012-08-09,3,1,8,0,4,1,1,0.72,0.697,0.74,0.1045,28,670,698,8.0
2012-08-09,3,1,8,0,4,1,1,0.76,0.7273,0.66,0.1642,54,299,353,9.0
2012-08-09,3,1,8,0,4,1,1,0.8,0.7576,0.55,0.2239,72,133,205,10.0
2012-08-09,3,1,8,0,4,1,1,0.84,0.7576,0.44,0.0,94,166,260,11.0
2012-08-09,3,1,8,0,4,1,1,0.84,0.7576,0.44,0.1045,85,192,277,12.0
2012-08-09,3,1,8,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201,281,13.0
2012-08-09,3,1,8,0,4,1,1,0.88,0.7727,0.32,0.2239,86,161,247,14.0
2012-08-09,3,1,8,0,4,1,1,0.88,0.7727,0.32,0.2239,63,204,267,15.0
2012-08-09,3,1,8,0,4,1,1,0.86,0.7727,0.39,0.2537,97,320,417,16.0
2012-08-09,3,1,8,0,4,1,1,0.86,0.7576,0.36,0.2537,111,699,810,17.0
2012-08-09,3,1,8,0,4,1,2,0.82,0.7576,0.46,0.2537,78,733,811,18.0
2012-08-09,3,1,8,0,4,1,1,0.8,0.7576,0.55,0.194,90,533,623,19.0
2012-08-09,3,1,8,0,4,1,1,0.7,0.6515,0.54,0.2836,91,387,478,20.0
2012-08-09,3,1,8,0,4,1,2,0.7,0.6515,0.58,0.1642,50,286,336,21.0
2012-08-09,3,1,8,0,4,1,2,0.66,0.6212,0.69,0.2239,41,218,259,22.0
2012-08-09,3,1,8,0,4,1,1,0.66,0.6212,0.74,0.0,19,137,156,23.0
2012-08-10,3,1,8,0,5,1,1,0.7,0.6515,0.65,0.0896,17,68,85,0.0
2012-08-10,3,1,8,0,5,1,1,0.7,0.6515,0.65,0.1045,6,35,41,1.0
2012-08-10,3,1,8,0,5,1,1,0.7,0.6667,0.74,0.1642,6,14,20,2.0
2012-08-10,3,1,8,0,5,1,2,0.72,0.697,0.79,0.194,3,6,9,3.0
2012-08-10,3,1,8,0,5,1,3,0.7,0.6667,0.84,0.2836,0,7,7,4.0
2012-08-10,3,1,8,0,5,1,3,0.7,0.6667,0.84,0.2836,4,29,33,5.0
2012-08-10,3,1,8,0,5,1,3,0.64,0.5758,0.89,0.2985,3,41,44,6.0
2012-08-10,3,1,8,0,5,1,3,0.64,0.5758,0.89,0.1045,5,128,133,7.0
2012-08-10,3,1,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112,119,8.0
2012-08-10,3,1,8,0,5,1,2,0.64,0.5758,0.89,0.0,21,199,220,9.0
2012-08-10,3,1,8,0,5,1,1,0.66,0.5909,0.89,0.1045,27,166,193,10.0
2012-08-10,3,1,8,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178,251,11.0
2012-08-10,3,1,8,0,5,1,2,0.74,0.697,0.66,0.3582,75,240,315,12.0
2012-08-10,3,1,8,0,5,1,2,0.76,0.7121,0.58,0.3582,66,224,290,13.0
2012-08-10,3,1,8,0,5,1,1,0.76,0.7121,0.58,0.3582,71,236,307,14.0
2012-08-10,3,1,8,0,5,1,1,0.8,0.7424,0.52,0.4478,100,224,324,15.0
2012-08-10,3,1,8,0,5,1,1,0.78,0.7273,0.55,0.2985,96,371,467,16.0
2012-08-10,3,1,8,0,5,1,1,0.8,0.7424,0.52,0.2836,111,619,730,17.0
2012-08-10,3,1,8,0,5,1,1,0.76,0.7121,0.62,0.2985,88,552,640,18.0
2012-08-10,3,1,8,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394,492,19.0
2012-08-10,3,1,8,0,5,1,1,0.74,0.697,0.66,0.2985,55,315,370,20.0
2012-08-10,3,1,8,0,5,1,1,0.74,0.697,0.66,0.2537,50,236,286,21.0
2012-08-10,3,1,8,0,5,1,1,0.72,0.697,0.74,0.2836,50,168,218,22.0
2012-08-10,3,1,8,0,5,1,1,0.72,0.6818,0.7,0.2836,33,159,192,23.0
2012-08-11,3,1,8,0,6,0,1,0.7,0.6515,0.7,0.2836,38,142,180,0.0
2012-08-11,3,1,8,0,6,0,1,0.66,0.6212,0.74,0.2239,32,84,116,1.0
2012-08-11,3,1,8,0,6,0,3,0.64,0.5909,0.78,0.194,19,66,85,2.0
2012-08-11,3,1,8,0,6,0,3,0.62,0.5758,0.83,0.1642,2,19,21,3.0
2012-08-11,3,1,8,0,6,0,1,0.62,0.5758,0.83,0.1045,3,7,10,4.0
2012-08-11,3,1,8,0,6,0,1,0.62,0.5606,0.88,0.1045,2,9,11,5.0
2012-08-11,3,1,8,0,6,0,2,0.62,0.5606,0.88,0.1045,5,18,23,6.0
2012-08-11,3,1,8,0,6,0,1,0.64,0.5758,0.83,0.0896,8,54,62,7.0
2012-08-11,3,1,8,0,6,0,1,0.66,0.6061,0.83,0.1045,30,132,162,8.0
2012-08-11,3,1,8,0,6,0,1,0.68,0.6364,0.79,0.194,54,217,271,9.0
2012-08-11,3,1,8,0,6,0,1,0.72,0.6818,0.62,0.0896,125,282,407,10.0
2012-08-11,3,1,8,0,6,0,1,0.74,0.697,0.66,0.1642,203,296,499,11.0
2012-08-11,3,1,8,0,6,0,1,0.76,0.7121,0.58,0.2239,214,332,546,12.0
2012-08-11,3,1,8,0,6,0,1,0.8,0.7424,0.49,0.3582,228,341,569,13.0
2012-08-11,3,1,8,0,6,0,1,0.8,0.7424,0.49,0.2985,248,290,538,14.0
2012-08-11,3,1,8,0,6,0,1,0.8,0.7273,0.46,0.2836,246,316,562,15.0
2012-08-11,3,1,8,0,6,0,1,0.8,0.7273,0.46,0.2985,227,304,531,16.0
2012-08-11,3,1,8,0,6,0,3,0.74,0.697,0.66,0.3582,220,292,512,17.0
2012-08-11,3,1,8,0,6,0,2,0.7,0.6667,0.74,0.2985,107,193,300,18.0
2012-08-11,3,1,8,0,6,0,2,0.66,0.5909,0.89,0.1045,97,178,275,19.0
2012-08-11,3,1,8,0,6,0,3,0.66,0.5909,0.89,0.4179,31,129,160,20.0
2012-08-11,3,1,8,0,6,0,2,0.66,0.5909,0.89,0.1642,26,102,128,21.0
2012-08-11,3,1,8,0,6,0,2,0.66,0.5909,0.89,0.1642,40,128,168,22.0
2012-08-11,3,1,8,0,6,0,3,0.66,0.6061,0.78,0.1642,42,121,163,23.0
2012-08-12,3,1,8,0,0,0,2,0.64,0.6061,0.73,0.1343,24,96,120,0.0
2012-08-12,3,1,8,0,0,0,1,0.62,0.5909,0.78,0.1343,21,92,113,1.0
2012-08-12,3,1,8,0,0,0,1,0.64,0.6061,0.69,0.1343,19,67,86,2.0
2012-08-12,3,1,8,0,0,0,1,0.62,0.5909,0.73,0.0896,11,37,48,3.0
2012-08-12,3,1,8,0,0,0,1,0.64,0.6061,0.69,0.0896,2,8,10,4.0
2012-08-12,3,1,8,0,0,0,1,0.64,0.6212,0.61,0.194,1,9,10,5.0
2012-08-12,3,1,8,0,0,0,1,0.64,0.6061,0.65,0.1642,2,14,16,6.0
2012-08-12,3,1,8,0,0,0,1,0.64,0.6061,0.65,0.1343,9,30,39,7.0
2012-08-12,3,1,8,0,0,0,1,0.66,0.6212,0.54,0.2239,35,84,119,8.0
